Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
1.39,4,4,4,3,1,1,8951
1.85,2,5,4,3,3,1,12794
2.07,2,4,4,2,2,0,21057
0.9,2,1,2,3,3,1,4635
1.0,4,2,6,3,0,1,8779
1.5,1,1,2,3,3,1,12127
1.0,4,1,6,3,3,1,9815
1.06,4,3,3,2,2,0,7132
0.9,4,3,2,3,1,1,3791
0.91,2,0,3,0,0,1,6652
1.1,2,4,6,0,0,1,7267
1.56,2,2,6,3,0,1,18276
1.01,4,2,4,0,3,1,6686
1.23,2,4,5,3,0,1,8015
0.91,2,0,2,3,3,1,4460
1.52,2,3,2,3,0,1,11105
2.04,4,2,4,0,0,0,26060
1.08,1,3,4,3,1,1,6708
1.0,1,2,4,3,3,1,5407
1.03,2,2,3,3,3,1,7964
1.12,2,0,3,0,0,1,9694
0.8,1,2,3,3,1,1,3873
1.0,1,3,2,3,3,1,4194
1.01,1,4,2,3,3,1,4611
1.21,4,4,3,3,3,1,7179
2.03,2,4,4,0,0,1,21462
1.21,4,2,3,3,1,1,10009
1.07,2,4,2,3,0,1,5220
1.05,3,3,3,2,2,0,8310
0.77,4,3,3,3,3,1,3243
1.08,2,3,3,0,0,1,7925
0.9,4,0,2,3,1,1,5123
1.01,1,1,2,0,3,1,4788
2.01,0,4,4,0,1,1,16632
2.16,4,3,2,3,3,1,19311
1.51,2,3,2,3,0,1,10971
1.24,2,5,2,0,0,1,5976
1.8,4,3,3,0,1,1,19259
2.05,2,0,3,0,0,1,35346
1.67,2,2,3,0,0,1,21318
1.14,4,2,2,3,3,1,6194
2.51,4,4,2,3,3,1,24351
2.23,2,1,4,0,0,1,33836
2.27,2,3,4,0,3,1,28766
1.0,1,3,6,0,0,1,7492
1.3,2,3,2,0,0,1,8416
0.9,0,2,2,3,3,1,3995
1.01,2,3,6,3,3,1,8029
1.34,2,3,1,3,3,1,11104
1.52,4,2,6,3,0,1,16786
1.01,4,2,2,1,3,1,5008
0.79,4,4,2,3,0,1,2551
2.01,4,2,2,3,3,1,20004
1.63,1,2,2,3,3,1,10901
1.29,2,4,2,3,3,1,6760
2.05,4,4,2,3,3,1,17444
0.9,4,1,4,3,0,1,5305
1.28,4,5,2,3,3,0,6112
0.91,4,3,2,0,0,1,4429
1.27,2,3,4,3,3,1,8915
2.06,2,0,1,2,2,0,67810
2.0,1,3,4,0,1,1,22902
1.03,2,3,2,0,0,1,5195
1.0,1,3,4,0,0,1,5488
0.82,4,5,5,3,0,1,3443
0.78,4,3,2,3,0,1,2721
0.77,0,4,3,1,1,0,2594
0.9,2,2,2,3,3,1,4058
1.14,2,3,3,0,0,1,8346
2.45,2,4,6,0,3,1,28691
1.2,4,4,4,3,3,1,6537
2.09,2,4,3,0,0,1,23651
0.9,2,4,4,3,0,1,4584
1.03,2,0,3,0,0,1,8742
0.9,4,3,4,3,1,1,4484
1.02,4,5,3,1,3,1,4753
1.53,4,3,6,0,3,1,14990
2.07,4,2,4,3,1,1,26894
1.24,4,2,6,3,3,1,11234
0.92,4,5,2,0,3,1,3345
2.28,2,2,2,0,0,1,24942
1.21,2,1,2,0,0,1,7466
1.0,1,1,4,1,3,1,5991
0.91,4,4,3,3,3,1,4456
1.21,4,0,4,3,3,1,9517
1.04,2,3,4,0,3,1,6286
1.12,2,1,3,3,3,1,8454
0.9,4,2,2,3,3,1,4095
1.01,1,5,2,3,3,1,4078
0.9,4,0,2,3,1,1,4497
1.21,4,3,2,3,3,1,6439
1.5,3,5,1,2,2,0,12725
1.08,4,2,4,1,3,1,7115
1.12,4,1,3,2,2,0,8788
2.2,4,3,4,0,0,1,24546
0.9,4,5,2,3,3,1,3638
0.76,4,1,4,0,0,1,3517
2.03,4,3,3,3,3,1,26920
2.06,2,2,3,0,0,1,33084
1.16,2,4,3,0,0,1,7175
0.9,0,4,2,3,3,1,3186
1.06,2,5,4,3,3,1,4795
1.0,2,1,2,3,0,1,5458
1.02,2,1,5,0,3,1,11028
2.03,2,3,2,0,0,1,20910
1.15,2,3,6,0,0,1,9157
1.21,4,4,2,0,0,1,7203
1.64,2,5,4,2,2,0,11274
1.21,2,5,4,0,0,1,5856
0.9,4,0,3,0,3,1,5969
2.01,4,3,3,3,3,1,25067
2.09,2,3,6,0,0,1,30324
1.02,4,0,2,0,0,1,5432
2.02,4,1,4,1,1,1,26651
2.01,4,1,6,3,1,1,37121
1.09,4,3,2,3,3,1,5420
1.09,4,3,6,1,1,1,7878
0.77,3,4,4,2,2,0,3332
2.18,4,4,6,0,2,0,26001
1.51,2,4,3,2,2,0,12071
0.91,4,1,2,0,0,1,4914
2.31,2,5,1,0,0,1,24817
0.9,4,0,2,0,3,1,4447
1.0,4,0,2,3,1,1,5320
0.76,2,1,4,0,0,1,4039
1.01,1,1,2,3,3,1,5251
1.2,1,4,2,3,1,1,5989
1.06,2,3,4,0,0,1,6809
2.07,2,2,6,3,0,1,36676
0.9,4,3,4,1,1,1,4177
1.14,1,2,2,3,3,1,5986
2.2,2,4,4,0,0,1,22724
1.13,2,5,3,2,2,0,5813
1.2,1,5,2,3,3,1,5211
1.03,1,3,2,3,3,1,4976
2.53,1,1,4,0,3,1,37848
1.07,2,4,2,0,3,1,5065
2.14,2,2,4,0,0,1,30962
1.19,2,5,1,2,2,0,7207
1.52,4,4,3,3,3,1,11162
1.65,4,4,3,3,3,1,12686
2.51,4,5,3,0,3,1,22225
1.03,4,4,2,1,3,1,4516
1.12,4,0,1,0,3,1,17285
2.0,4,4,4,0,3,1,19995
1.03,1,5,4,3,3,1,4819
1.01,2,3,4,0,0,1,6734
1.13,3,1,2,0,0,1,7877
0.93,1,5,4,1,1,1,3946
1.11,2,3,6,0,0,1,8970
0.9,4,2,4,3,0,1,4617
1.17,4,2,4,3,3,1,8144
1.03,3,3,3,2,2,0,7880
1.08,2,4,2,3,3,1,4922
0.84,2,0,5,0,0,1,6847
2.0,4,5,2,0,0,1,15053
1.55,4,3,6,0,0,1,15930
1.51,4,1,4,0,0,1,13830
1.45,2,5,3,0,0,1,8718
1.42,3,0,3,2,2,0,16618
0.91,4,3,3,3,1,1,4381
2.12,2,3,6,3,0,1,29314
1.21,2,3,3,3,3,1,9075
1.02,0,2,2,3,3,1,4782
2.0,2,0,5,0,0,1,47879
1.2,4,4,3,3,0,1,7239
2.19,4,3,3,3,3,1,30869
1.19,2,3,6,2,2,0,9403
1.21,2,1,2,3,0,1,7088
1.07,2,3,6,0,0,1,8491
1.06,4,2,2,1,3,1,4721
0.86,2,1,2,0,0,1,3997
1.51,1,1,2,0,1,1,11487
1.52,4,2,2,1,3,1,11794
1.13,2,1,4,0,0,1,8430
2.0,4,1,4,0,3,1,26058
1.26,3,4,2,2,2,0,8110
0.83,2,2,4,3,3,1,3625
1.0,2,0,2,0,0,1,5804
0.96,2,0,3,3,0,1,6948
2.0,4,3,4,3,1,1,25532
1.01,4,3,6,3,3,1,6975
1.21,4,5,2,1,1,1,5346
1.72,2,4,2,0,0,1,12865
1.17,2,3,5,2,2,0,9799
2.28,2,3,4,0,0,1,33041
2.02,2,2,2,0,0,1,21602
1.51,4,2,2,3,1,1,9150
1.02,0,1,2,0,0,0,5209
1.03,2,1,6,3,3,1,9854
1.51,4,2,3,3,3,1,15353
1.7,1,5,2,1,3,1,9523
1.71,2,4,5,0,0,1,16548
0.9,1,1,2,3,3,1,3945
1.0,4,2,2,0,0,1,5521
1.38,2,5,3,0,0,1,7721
0.82,2,2,2,0,3,1,3439
2.41,2,5,4,3,3,1,19971
0.77,1,5,2,0,3,1,2241
0.93,2,1,2,3,3,1,4583
0.8,2,2,3,0,0,1,4362
1.0,1,4,3,3,3,1,5110
1.56,2,3,3,2,2,0,14502
1.02,2,0,2,0,0,1,6040
2.01,4,2,2,3,1,1,19570
1.74,2,0,4,0,0,1,20892
1.01,0,3,2,3,1,1,4905
1.03,2,5,4,0,0,1,5378
0.82,1,2,4,0,3,0,3363
0.93,2,1,4,0,3,1,5411
1.16,2,4,4,0,0,1,6673
1.01,0,3,2,3,3,1,4417
1.0,4,2,1,3,0,1,9248
0.91,4,4,3,3,3,1,4370
1.6,2,4,1,2,2,0,15134
1.01,1,2,4,3,3,1,6346
1.04,2,0,4,3,3,1,7632
0.77,2,5,6,0,0,1,2824
1.04,3,0,3,0,0,1,10709
2.02,4,2,4,0,0,1,27542
2.01,2,4,3,0,0,1,23897
1.11,2,5,2,0,0,1,5329
1.52,2,4,4,2,2,0,11313
1.12,2,4,2,3,0,1,5624
1.5,4,0,2,3,3,1,11352
1.5,4,5,4,3,3,1,9236
1.01,1,1,2,1,1,1,5020
1.02,1,5,2,1,3,1,4105
1.01,4,5,2,0,0,1,4681
2.01,4,5,2,0,0,1,15745
2.02,2,1,3,3,3,1,36081
1.08,4,3,3,3,3,1,6892
0.9,4,4,4,3,3,1,4149
1.51,4,3,4,0,3,1,11041
0.91,4,5,4,1,1,1,3645
2.07,2,2,2,0,0,1,20594
2.41,4,2,1,0,0,1,54256
0.99,4,3,2,3,1,1,4495
1.11,2,3,2,3,0,1,5591
2.01,4,2,1,0,0,1,45456
2.01,4,0,4,0,0,1,29860
1.7,4,3,3,3,1,1,16076
1.09,2,2,6,0,0,1,10246
2.29,2,3,6,3,0,1,31230
0.86,0,3,3,3,3,0,3756
2.35,3,4,2,2,2,0,24988
1.32,2,3,3,2,2,0,10298
0.9,0,0,2,3,1,1,4252
1.57,4,4,2,0,3,1,12392
1.54,4,1,4,3,1,1,13893
1.5,4,0,1,3,1,1,28381
1.06,2,3,4,0,0,1,6660
1.54,2,2,4,0,0,1,17029
2.02,2,5,2,2,2,0,15974
2.29,2,0,3,3,3,1,40644
2.0,4,4,3,0,0,1,21829
1.51,4,4,4,0,3,1,10950
2.02,2,2,3,3,3,1,32232
1.55,2,2,6,0,0,1,16088
1.53,4,3,6,0,0,1,15466
0.9,2,4,4,3,3,1,4178
1.59,2,4,6,2,2,0,12971
2.79,2,0,6,0,0,1,77033
1.3,2,3,6,3,3,1,11853
1.01,1,5,2,3,1,1,4069
1.07,2,0,4,0,0,1,8202
1.61,3,4,4,2,2,0,13873
1.76,2,3,2,0,0,1,10896
2.05,2,4,3,3,3,1,21630
1.13,3,3,4,0,0,1,8257
2.11,2,4,4,3,3,1,20911
1.02,2,4,2,3,3,1,4746
2.23,4,0,6,3,3,1,51127
1.01,4,5,2,3,3,1,4207
0.91,4,5,4,1,3,1,4008
1.01,1,5,2,0,0,0,4331
1.01,0,4,4,3,3,1,4030
1.01,4,4,2,0,0,1,5433
0.92,2,3,4,3,3,1,5070
0.79,2,3,3,2,2,0,3561
1.09,4,2,2,3,1,1,5570
1.26,4,2,3,3,1,1,10284
2.54,2,4,3,0,0,1,31706
1.05,2,4,4,3,3,1,6224
1.01,4,5,2,1,1,1,4065
1.15,2,3,5,0,0,1,10265
1.58,2,5,5,2,2,0,11526
1.63,2,0,2,0,0,1,13625
1.04,3,2,6,0,0,1,10804
1.24,1,4,4,1,1,1,7210
1.12,3,1,5,2,2,0,14696
0.91,4,2,4,1,1,1,4849
2.02,2,3,4,0,0,1,27068
0.91,0,1,2,1,3,1,4132
2.45,4,2,3,3,1,1,40939
1.63,2,5,4,0,0,1,10401
1.12,2,2,4,3,3,1,7715
1.2,2,4,4,3,3,1,7229
1.16,2,3,2,0,3,1,6408
0.79,4,3,2,0,3,1,2793
1.0,1,5,3,3,3,1,4624
1.34,4,5,4,0,0,0,6884
2.27,4,3,3,3,0,1,29883
0.81,2,3,4,3,3,1,3650
1.57,4,5,4,3,0,1,9688
1.32,2,5,4,0,3,1,7059
2.02,2,3,3,3,0,1,26970
2.06,2,5,3,0,0,1,19530
1.14,3,4,2,2,2,0,7079
1.05,2,1,6,0,0,1,10162
1.25,4,2,4,3,3,1,9377
1.05,4,5,4,0,0,1,4895
1.54,4,3,1,3,3,1,15444
1.0,1,1,3,0,0,1,7556
1.19,3,5,6,2,2,0,7678
2.03,2,3,2,3,0,1,20192
1.57,4,2,2,3,0,1,11998
2.57,2,3,6,0,0,1,43103
1.21,4,4,2,0,0,1,6892
2.18,4,3,2,1,3,1,19659
2.61,4,2,4,3,3,1,39909
1.01,4,0,4,0,3,1,7422
2.06,3,5,1,2,2,0,25354
1.11,4,2,3,0,0,1,8528
1.05,2,3,3,0,0,1,7572
1.06,2,3,4,3,3,1,6597
1.0,1,2,2,0,0,1,4759
0.9,1,1,2,3,1,1,3575
0.82,2,2,2,0,0,1,3518
1.27,4,5,2,3,1,1,6559
1.37,3,0,3,2,2,0,15821
2.01,1,3,2,0,0,1,21398
1.01,4,0,2,0,0,1,5621
2.01,4,3,3,0,0,1,23156
1.0,4,5,3,0,0,1,5557
1.62,3,0,0,0,0,1,43344
2.01,4,3,1,3,3,1,33173
1.2,2,3,3,3,3,1,8391
1.5,2,2,4,3,1,1,14426
1.28,4,4,3,0,3,1,8645
1.0,1,5,2,3,1,1,4149
1.04,2,4,2,3,3,1,5759
1.01,1,0,4,0,0,1,6998
0.79,3,4,2,2,2,0,3167
0.95,2,4,2,0,0,1,4508
0.91,4,1,3,0,0,1,5530
0.91,4,0,2,0,3,1,4561
1.19,2,3,1,0,0,1,10733
1.51,4,5,4,3,3,1,9178
1.05,4,3,2,2,2,0,5480
1.08,2,3,4,0,0,1,7187
1.65,4,2,2,3,3,1,11117
1.27,2,3,6,0,0,1,10558
1.31,2,2,4,0,0,1,10960
2.45,4,4,4,1,3,1,27810
2.31,4,4,2,3,3,1,19512
0.95,2,2,4,0,0,1,7191
1.09,3,1,3,2,2,0,10369
0.9,4,3,2,3,3,1,3649
0.9,1,2,2,3,1,1,3896
1.0,4,2,6,0,1,1,8055
1.1,2,2,3,0,3,1,7056
1.11,4,2,5,3,1,1,10069
1.1,3,0,4,0,0,1,10350
2.26,4,3,2,1,3,1,19691
1.21,2,2,6,3,0,1,11307
0.76,2,1,4,3,3,1,3497
2.01,2,3,4,0,0,1,26991
1.04,1,3,4,1,3,1,5706
2.0,4,4,3,3,0,1,24584
1.07,4,3,2,3,3,1,5322
2.4,2,1,4,0,0,1,37354
1.0,4,3,5,0,0,1,8115
2.0,4,2,3,3,3,1,27887
2.51,4,1,6,3,0,1,52786
2.16,2,2,4,0,0,1,30601
1.03,1,4,2,3,3,1,4705
1.02,2,3,4,0,0,1,6591
1.05,1,0,4,3,1,1,7289
1.01,4,3,4,0,3,1,6167
1.32,3,3,6,2,2,0,13261
0.9,1,5,5,3,3,1,3741
1.0,4,1,2,0,1,1,5113
0.81,1,4,2,1,3,1,2599
2.49,4,2,3,0,3,1,43319
2.01,2,1,4,3,3,1,27377
0.75,2,1,4,3,3,1,3263
1.08,3,3,3,2,2,0,8529
0.9,4,0,2,3,3,1,4466
1.01,2,3,6,0,0,1,8662
1.5,4,3,3,3,3,1,13379
1.22,4,3,3,0,3,1,8633
1.22,4,1,4,0,0,1,9475
0.9,4,1,2,3,3,1,4054
0.9,0,0,4,3,3,1,4277
1.09,1,0,1,3,1,1,15795
2.02,1,2,4,0,3,1,27643
1.01,4,1,4,3,3,1,6265
1.07,2,2,2,0,0,1,5909
2.2,2,5,6,2,2,0,21918
1.01,2,2,3,2,2,0,7539
1.62,2,3,2,3,0,1,12295
2.01,4,4,4,3,3,1,19591
2.06,4,1,4,0,0,1,29297
1.59,4,5,4,3,0,0,10309
0.9,1,3,3,0,3,1,4108
2.01,4,0,6,3,3,1,45492
2.16,4,3,2,0,0,0,21186
2.16,2,3,4,0,0,1,28969
1.2,4,0,2,0,3,1,7191
2.03,4,2,2,0,0,1,22592
2.01,1,3,2,0,3,1,18625
1.02,4,2,2,0,0,1,5701
1.04,3,2,4,0,0,1,8415
1.28,2,3,1,2,2,0,11784
1.05,4,2,6,3,3,1,9472
2.46,4,5,2,3,3,1,19425
1.19,4,2,6,3,0,1,10895
1.01,1,0,3,3,1,1,7303
1.21,4,4,4,3,0,1,7113
1.04,2,0,4,3,1,1,7074
1.01,1,0,2,3,3,1,5380
2.02,4,2,1,3,1,1,43002
1.04,2,2,4,3,3,1,7035
1.04,4,0,2,0,3,1,5557
2.44,2,5,4,0,0,1,23455
1.02,0,0,2,3,0,0,5662
0.78,2,4,3,0,3,1,3052
0.81,2,4,2,0,0,1,2951
1.62,2,1,6,0,0,1,18328
1.06,4,4,4,3,3,1,5415
1.24,2,3,4,3,0,1,9188
0.9,4,5,2,1,1,1,3271
1.21,4,4,4,3,3,1,6745
0.91,4,3,3,3,3,1,4623
1.03,2,5,2,0,0,1,4434
1.0,4,4,2,3,3,1,4830
1.29,2,0,4,3,3,1,11059
1.26,4,5,2,1,1,1,6318
1.01,4,2,1,3,3,1,9287
0.9,4,2,2,3,3,1,4004
0.79,1,2,2,3,3,1,2756
1.07,2,4,4,3,0,1,5889
1.0,2,3,5,0,0,1,8747
1.0,1,3,2,1,1,1,4139
2.4,4,3,3,0,0,1,34982
1.01,4,0,4,0,3,1,6794
1.12,3,4,2,2,2,0,6962
1.21,4,4,2,1,3,1,6075
2.06,2,2,4,3,3,1,25825
1.5,1,5,4,0,3,1,8780
1.11,2,3,3,2,2,0,7905
2.49,4,1,4,1,0,1,32239
0.91,4,0,4,3,0,1,4850
0.78,4,2,3,0,2,0,3744
1.41,4,4,2,0,3,1,8463
1.2,4,5,2,1,3,1,5476
2.29,2,2,2,3,0,1,25107
2.01,2,4,3,0,0,1,21966
0.99,1,0,4,1,3,1,5799
1.22,2,3,4,0,0,1,7783
0.91,1,2,2,3,3,1,4067
0.9,0,5,3,3,1,1,3340
1.56,3,2,3,0,0,1,18490
1.52,4,3,3,3,1,1,12665
0.9,4,2,2,3,3,1,3950
1.0,1,0,4,3,1,1,7204
2.01,4,0,4,3,3,1,28425
0.9,4,3,2,3,3,1,3919
0.86,2,3,3,0,3,1,5161
1.51,4,5,2,3,1,1,8856
0.81,3,5,4,0,0,1,3355
2.01,4,2,2,3,3,1,21635
1.58,2,5,5,2,2,0,11435
1.01,4,3,4,0,3,1,6105
1.02,4,3,4,3,3,1,6906
1.55,2,0,4,0,0,1,15887
1.55,2,4,3,0,0,1,13665
1.22,2,2,4,3,0,1,9568
1.03,4,4,3,1,3,1,5789
1.5,4,3,3,0,1,1,11844
2.03,2,4,4,0,0,1,21462
2.13,4,2,2,3,3,1,21457
0.77,4,4,3,0,3,1,3036
1.5,2,5,2,0,0,1,9926
0.9,1,2,2,1,3,1,3733
1.16,2,3,4,0,3,1,8061
1.02,4,3,2,1,0,1,4951
1.76,2,3,4,0,3,1,16513
1.06,1,5,3,0,1,0,5293
0.9,1,5,2,3,1,1,3034
2.13,4,0,4,3,1,1,31025
1.0,1,5,2,3,3,1,3836
1.54,4,5,2,3,3,1,8811
1.05,2,5,6,2,2,0,5352
1.54,2,3,1,3,3,1,16861
0.83,2,1,2,1,0,1,3235
1.18,4,0,1,3,1,1,19242
1.05,4,4,2,3,3,1,5095
1.21,2,2,3,3,0,1,9746
0.9,4,0,2,0,0,1,4523
1.02,4,5,3,0,3,1,4872
0.92,4,0,2,3,3,1,4507
0.76,2,0,2,0,0,1,3732
1.0,2,3,3,3,0,1,7114
1.52,1,5,2,1,1,1,8400
0.77,3,2,2,0,0,1,3108
1.01,2,5,2,2,2,0,4432
2.58,2,2,4,0,0,1,39821
0.97,2,4,5,0,0,1,6801
0.78,4,5,6,2,2,0,2816
1.58,2,3,6,3,3,1,17321
2.28,2,3,6,0,0,1,34522
1.1,2,3,3,0,0,1,8060
1.01,2,2,2,3,1,1,5140
1.5,2,4,4,2,2,0,12661
1.39,1,4,4,3,3,1,8245
1.5,4,5,3,3,1,1,9889
0.9,4,2,4,1,1,1,4466
2.09,2,1,3,0,0,1,39542
1.13,4,3,6,3,0,1,9130
1.01,2,5,2,0,0,1,4584
1.5,4,1,3,0,3,1,15957
1.01,4,3,2,3,3,1,4707
1.0,2,2,5,0,3,1,9613
1.07,4,2,6,3,3,1,9310
1.0,4,2,3,0,3,1,7710
1.31,4,4,4,0,0,1,7792
1.08,2,4,2,3,3,1,5059
1.1,4,3,4,1,1,1,6800
1.5,4,5,6,3,3,1,11889
2.5,2,2,2,3,3,1,30583
0.9,4,3,2,0,3,1,3615
0.75,4,3,4,0,3,1,3088
1.07,4,5,2,3,3,1,4451
0.9,4,1,2,1,0,1,4201
0.99,2,2,2,0,0,1,6038
2.02,4,5,2,3,3,1,16565
1.14,4,5,2,1,3,1,4840
1.04,4,1,2,0,0,1,5559
1.51,4,5,4,3,3,1,9058
1.21,1,3,4,3,1,1,7359
2.12,2,1,3,0,0,1,31248
1.31,2,2,4,3,3,1,10868
1.11,2,3,2,1,1,1,6065
2.06,4,4,3,0,3,1,21999
1.08,4,1,3,1,0,1,8693
1.23,2,2,4,0,0,1,10342
1.01,3,3,4,2,2,0,7179
0.9,4,0,2,0,3,1,4291
1.01,4,1,2,3,3,1,5411
0.9,2,1,2,3,3,1,4265
1.5,4,5,6,3,1,1,9618
1.02,2,3,4,3,3,1,6418
0.79,2,1,4,3,3,1,4012
1.02,4,3,6,3,3,1,7824
1.02,2,0,2,3,3,1,6340
1.13,3,5,3,2,2,0,6980
0.92,4,5,3,3,3,1,3824
2.26,2,3,2,0,0,1,24502
1.23,2,3,3,3,3,1,9330
1.03,2,5,2,0,0,1,4782
1.0,4,0,4,0,0,1,7361
0.91,4,5,2,3,1,1,3217
2.14,2,4,2,2,2,0,18453
1.52,4,5,4,0,0,0,9372
2.72,2,4,6,2,2,0,36709
1.02,4,3,4,3,3,1,6111
1.55,4,3,5,3,3,1,17749
0.93,2,3,2,2,2,0,4546
0.91,4,2,4,3,3,1,4084
1.03,2,2,4,3,3,1,6997
1.51,4,3,2,3,3,1,9937
2.01,2,3,3,3,1,1,26122
0.78,2,0,2,3,0,1,3389
1.8,4,3,5,3,0,1,20927
0.76,3,4,2,2,2,0,3050
1.02,2,2,3,3,1,1,7091
2.32,4,3,6,0,3,1,38264
0.93,2,5,2,0,0,1,3856
1.28,2,3,6,3,0,1,10635
1.61,2,5,3,0,0,1,11185
1.53,2,5,2,3,3,1,8981
1.04,4,2,3,3,0,0,7308
0.94,4,3,4,1,3,1,4995
1.01,2,3,4,2,2,0,6439
1.11,2,0,6,0,0,1,12390
0.75,3,4,2,0,0,1,3011
0.77,2,0,4,3,0,1,3837
0.9,2,4,3,3,3,1,4428
1.28,2,4,6,0,0,1,8606
1.03,2,3,3,0,0,1,7587
1.0,2,3,6,0,0,1,8151
1.02,2,1,4,3,1,1,6704
1.5,1,0,2,0,0,1,13603
0.91,4,0,2,3,3,1,4466
1.74,4,2,2,1,3,1,13984
2.03,2,3,4,3,3,1,23519
1.6,4,5,4,3,3,1,10497
2.0,1,2,4,0,1,1,27173
1.04,4,0,2,1,1,1,5951
1.0,2,2,6,2,2,0,9014
1.34,2,4,2,0,0,1,7659
1.03,2,3,4,3,3,1,6272
1.24,2,3,3,2,2,0,9463
0.78,2,0,4,0,0,1,3811
2.65,4,3,2,1,3,1,27627
1.53,2,3,2,2,2,0,10842
2.1,2,5,2,2,2,0,16425
1.27,2,2,4,2,2,0,10656
1.04,4,0,6,0,1,1,10502
1.08,4,2,5,3,0,1,10555
0.9,1,3,2,3,1,1,3669
0.9,4,3,1,0,3,1,5718
1.06,3,3,3,0,0,1,8093
1.71,4,4,4,0,3,1,12690
2.04,2,0,6,0,3,1,45675
1.5,4,3,2,3,1,1,9429
1.2,4,5,3,3,3,1,6167
1.28,2,3,1,0,0,1,13360
2.08,4,3,4,0,0,1,23226
1.51,2,3,4,0,0,1,13532
1.52,4,4,4,3,3,1,10791
1.1,2,3,5,0,0,1,9262
1.14,2,1,6,0,0,1,11206
1.51,1,0,2,3,0,1,11660
1.01,4,2,2,0,0,1,5078
0.9,4,0,3,3,0,1,5757
1.02,4,4,2,0,3,1,4444
2.19,4,3,3,3,3,1,29065
2.5,4,3,2,3,3,1,27396
1.2,4,5,3,3,1,1,6269
0.82,4,4,4,0,0,1,3380
1.02,2,4,2,0,0,1,5257
1.0,4,1,4,3,1,1,6285
1.0,1,3,4,3,1,1,5713
0.81,4,1,2,3,3,0,2972
1.07,4,4,1,3,3,1,7925
1.29,2,3,5,0,0,1,11470
1.09,2,0,2,2,2,0,6532
1.2,3,1,3,0,0,1,12018
1.12,2,4,2,0,0,1,5521
2.07,4,2,4,3,3,1,26619
2.02,4,4,2,3,3,1,17884
1.52,4,0,3,3,0,1,17558
0.81,2,1,2,0,0,1,3935
0.82,2,3,3,0,0,1,3880
1.54,4,0,3,3,3,1,16750
0.91,0,3,3,0,3,1,4036
0.79,4,5,3,0,0,1,2727
0.9,2,4,3,1,3,1,4201
1.04,4,4,6,3,1,1,6364
0.79,4,4,3,0,3,1,2756
1.01,4,2,4,0,3,1,6847
1.01,2,2,4,0,0,1,7258
2.0,4,2,6,0,0,1,37839
2.02,2,4,2,3,3,1,17844
1.22,2,4,3,0,0,1,8167
0.82,2,0,4,0,0,1,4682
1.01,1,1,4,1,1,1,6691
2.07,2,3,2,3,3,1,20951
1.27,1,1,3,3,3,1,10474
2.18,4,3,2,3,0,1,20773
1.02,2,5,2,2,2,0,4639
1.12,1,4,2,0,1,0,5420
1.28,4,2,6,3,1,1,11723
1.03,4,4,4,3,0,1,5528
0.9,2,3,1,2,2,0,6344
0.93,4,5,3,0,0,1,4033
2.02,1,2,4,3,1,1,26216
1.27,2,3,5,0,3,1,10750
1.0,1,1,2,1,3,1,5111
0.79,2,0,4,0,3,1,3768
2.01,1,3,2,3,3,1,18613
2.01,1,3,2,3,1,1,20739
2.03,2,0,1,0,3,1,66822
1.01,4,3,4,0,2,0,6213
1.2,4,3,4,3,3,1,7421
1.08,2,0,2,0,3,1,6532
2.01,4,2,3,3,3,1,30707
1.33,2,3,5,0,0,1,12501
1.05,2,5,2,3,3,1,4466
1.0,4,2,4,1,1,1,6619
0.91,0,4,5,3,3,1,4115
2.03,2,0,3,0,0,1,41532
0.9,4,0,2,3,3,1,4466
1.0,1,4,2,3,1,1,4447
1.51,4,2,4,3,3,1,13012
1.13,2,4,3,0,0,1,7571
1.0,0,1,2,3,3,1,5247
1.03,4,4,2,1,3,1,4836
1.25,4,2,1,3,3,1,13953
1.54,3,2,3,0,0,1,18416
1.0,1,2,4,3,3,1,6457
2.03,4,2,2,3,1,1,22484
2.04,2,2,2,0,0,1,21516
2.01,4,3,4,3,0,1,23891
1.0,4,0,4,3,1,1,6440
1.23,2,3,3,0,0,1,9863
2.21,4,5,2,3,3,1,17784
0.93,2,1,2,0,0,1,4700
1.58,4,4,3,0,3,1,12483
0.9,0,1,6,1,1,1,5551
1.51,4,3,2,0,3,1,10971
1.5,2,3,4,3,3,1,12083
0.85,2,4,3,0,0,1,4582
1.01,2,3,4,2,2,0,6663
1.01,4,3,3,0,0,1,7021
0.93,2,4,2,0,0,1,4413
1.11,2,1,2,0,0,1,6800
2.01,1,1,4,3,3,1,29826
0.8,1,1,3,0,3,1,4444
1.01,3,3,4,2,2,0,7179
0.75,4,1,3,1,1,1,3314
1.01,4,2,4,0,0,1,8330
2.46,2,2,4,0,0,1,38641
2.01,4,5,2,3,3,1,14956
0.78,3,1,3,2,2,0,4421
0.93,2,3,1,0,0,1,7869
2.04,2,3,2,3,0,1,21374
2.21,4,2,2,3,3,1,24447
2.0,4,3,3,3,1,1,24944
1.04,2,2,3,3,3,1,7925
1.04,4,2,4,1,3,1,6405
0.78,4,4,2,3,0,1,2600
0.88,4,5,2,3,3,0,2823
2.11,2,4,1,0,0,1,31645
1.02,4,2,2,3,3,1,5287
1.15,3,1,4,2,2,0,9967
0.91,0,1,2,3,3,1,4074
1.02,0,1,4,3,3,1,6019
2.1,2,3,4,2,2,0,27493
2.24,4,3,3,3,1,1,30455
1.28,4,4,4,0,3,1,7609
0.81,4,3,6,0,0,1,3821
